id,name,favourites_count,followers_count,friends_count,listed_count,statuses_count,tribe_id,in_degree,degree,contribution_index,out_degree,messages_sent,messages_total,messages_received,alter_nudges,ego_art,alter_art,ego_nudges,reach_2,reach_2_out,community_id,community_reach,community_score,community_size,complexity_avg,happiness,stress,emotionality_avg,sentiment_avg,betweenness,closeness,betweenness_oscillation
cdrdiethelm,Cornelia Diethelm,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,1.0,12.0,,,,,,0.0,0.0,
fuwolff,Fabian Wolff,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_11,0.0,0.937984496124031,48.666666666666664,,,,,,0.0,0.0,
gravelinstitute,Gravel Institute,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
johannwatson,Johann Watson,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6,17.0,,,,,,0.0,0.0,
justthore,Doc Thore,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,1.0,25.0,,,,,,0.0,0.0,
leafrehse,Lea Frehse,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.13333333333333333,4.0,,,,,,0.0,0.0,
lukas_abulesz,Lukas Abulesz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.0,5.0,,,,,,0.0,0.0,
noemi_landolt,Noëmi Landolt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.0,2.0,,,,,,0.0,0.0,
seaeyeorg,sea-eye,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.5,0.0,community_3,0.0,0.36666666666666664,12.0,,,,,,0.0,0.0,
alexhoaxmaster,Alexander Hoaxmaster 🏳️‍🌈,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
andreachristen3,Andrea Christen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.038461538461538464,4.0,,,,,,0.0,0.0,
benedetusmc,Benwig van Hackhoven,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
esrakuecuek,Esra Küçük,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,3.0,,,,,,0.0,0.0,
osi_club,OSI-Club e.V.,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,8,8,,,,,2.0,0.0,community_19,0.0,0.16666666666666666,4.166666666666667,,,,,,0.0,0.0,0.0
zcdayofaction,International #ZeroCovidDayOfAction,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,27.0,,,,,,0.0,0.0,
antilumen,Antilumen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.38461538461538464,7.0,,,,,,0.0,0.0,
cbcarey,Christian Carey,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_5,0.0,1.0,5.0,,,,,,0.0,0.0,
faharms,Florian Harms,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6571428571428571,25.0,,,,,,0.0,0.0,
huebnerjohannes,Johannes Huebner,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,2.0,2.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_12,0.0,0.375,17.0,,,,,,0.0,0.0,
liamgallagher,Liam Gallagher,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.18181818181818182,10.0,,,,,,0.0,0.0,
liverpoolphil,Royal Liverpool Philharmonic,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_5,0.0,0.0,5.0,,,,,,0.0,0.0,
maricarjagger,Maricar Jagger,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_5,0.0,0.0,3.0,,,,,,0.0,0.0,
rjlessells,Richard Lessells,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_10,0.0,0.09090909090909091,6.0,,,,,,0.0,0.0,
b_debona,Bruno De Bona,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.45454545454545453,7.0,,,,,,0.0,0.0,
europa_park,Europa-Park 🎢,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
jelani9,jelani cobb,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
marcfelixserrao,Marc Felix Serrao,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_16,0.0,0.6,11.0,,,,,,0.0,0.0,
philippasigl,Philippa Sigl-Glöckner,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
pvbebenburg,Pitt von Bebenburg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,46.0,,,,,,0.0,0.0,
sdhnaqvi,Danial Naqvi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.8,14.0,,,,,,0.0,0.0,
smaurizi,Stefania Maurizi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.0,0.0,community_11,0.0,1.0,41.333333333333336,,,,,,0.0,0.0,
timothywjohnson,Tim Johnson,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
der_rosenkranz,Boris Rosenkranz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.34615384615384615,12.0,,,,,,0.0,0.0,
fischblog,Lars Fischer,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,1.0,5.0,,,,,,0.0,0.0,
jaredlholt,Jared Holt,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
luzernerzeitung,Luzerner Zeitung,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_13,0.0,1.0,22.0,,,,,,0.0,0.0,
marlenelufen,Marlene Lufen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
svenuckermann,Sven Uckermann,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
timmermanseu,Frans Timmermans,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
wagemanja,AlwaysLookOnTheBrightSideOfLife,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.44,13.0,,,,,,0.0,0.0,
creamspeak,Creamspeak,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.10204081632653061,7.0,,,,,,0.0,0.0,
dierotenbullen,Die Roten Bullen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
fab_sommer,fabian sommer,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_24,0.0,1.0,12.0,,,,,,0.0,0.0,
jasimmank,Jakob Simmank,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_12,0.0,0.3111627906976744,12.5,,,,,,0.0,0.0,
jburnmurdoch,John Burn-Murdoch,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.2222222222222222,4.0,,,,,,0.0,0.0,
johannes42,Johannes Franzen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,4.0,,,,,,0.0,0.0,
presseratde,Deutscher Presserat,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,15.0,,,,,,0.0,0.0,
ronbrownstein,Ronald Brownstein,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,45.0,,,,,,0.0,0.0,
vercheckt,Christian Erdmann,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_30,0.0,1.0,13.0,,,,,,0.0,0.0,
ardzdf_akademie,ARDZDFmedienakademie,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,19.0,,,,,,0.0,0.0,
campaxorg,campax,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.18181818181818182,7.0,,,,,,0.0,0.0,
ep_president,David Sassoli,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_12,0.0,1.0,11.0,,,,,,0.0,0.0,
leftstylemag,Supernova - Das Leftstyle-Magazin,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,8.0,,,,,,0.0,0.0,
nicola_steiner,Nicola Steiner,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_24,0.0,0.125,5.0,,,,,,0.0,0.0,
salomemller,salome müller,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,2.0,2.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_18,0.0,0.42424242424242425,17.0,,,,,,0.0,0.0,
swissgreek,Olga Mira,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.23255813953488372,12.0,,,,,,0.0,0.0,
uskakic,Ursula Skakić,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
_theresapalm,Theresa Palm,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_12,0.0,0.5357142857142857,8.0,,,,,,0.0,0.0,
anabele_pardi,Anabele Pardi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.20408163265306123,12.0,,,,,,0.0,0.0,
bradleyonishi,Bradley Onishi,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_8,0.0,1.0,62.5,,,,,,0.0,0.0,
hqtriviade,HQ Trivia Deutschland,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,8.0,,,,,,0.0,0.0,
katharinakoenig,Katharina König-Preuss🍓,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,15.0,,,,,,0.0,0.0,
lmj1909,Lars Janssen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_3,0.0,0.48,14.0,,,,,,0.0,0.0,
oguz,Oğuz Yılmaz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,15.0,,,,,,0.0,0.0,
philippteich,Philipp Teich,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.13114754098360656,10.0,,,,,,0.0,0.0,
grescoe,Taras Grescoe 🐌,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.6571428571428571,25.0,,,,,,0.0,0.0,
jun_orphancross,Jun,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_8,0.0,1.0,45.0,,,,,,0.0,0.0,
plinz,Joscha Bach,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,5,5,,,,,2.0,0.0,community_21,0.0,0.8181818181818181,12.0,,,,,,0.0,0.0,
redbullger,Red Bull verleiht Flüüügel,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,6.0,,,,,,0.0,0.0,
rki_de,Robert Koch-Institut,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,7,7,,,,,2.5,0.0,community_16,0.0,0.5487771739130435,19.0,,,,,,0.0,0.0,
stohr_klaus,Klaus Stöhr,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,2.0,2.0,-1.0,0.0,0,2,2,,,,,3.0,0.0,community_12,0.0,1.0,16.0,,,,,,0.0,0.0,
tomi_engel,Tomi Engel,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.3181818181818182,10.0,,,,,,0.0,0.0,
wuv,W&V,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,3.0,,,,,,0.0,0.0,
wweuniverse,WWE Universe,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
alain_berset,Alain Berset,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,1.0,12.0,,,,,,0.0,0.0,
dirkkropp,Dirk Kropp,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.68,19.0,,,,,,0.0,0.0,
enhancealliance,ENHANCE Alliance,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.5,0.0,community_21,0.0,0.8770491803278688,38.5,,,,,,0.0,0.0,
katharinapistor,Katharina Pistor,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_21,0.0,0.7540983606557377,48.0,,,,,,0.0,0.0,
nilzenburger,Nilz 'Foppapedretti Supergulliver' Bokelberg,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
survicamp,SurviCamp,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
welt,WELT,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,6,6,,,,,2.0,0.0,community_20,0.0,0.5744897959183674,17.0,,,,,,0.0,0.0,0.0
cssbhamburg,CSSB,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_12,0.0,0.3023255813953488,15.0,,,,,,0.0,0.0,
mehdirhasan,Mehdi Hasan,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
ms_breitbarth,Monika Breitbarth,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
olafscholz,Olaf Scholz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.5,1.5,-1.0,0.0,0,3,3,,,,,2.5,0.0,community_19,0.5,0.6730769230769231,27.0,,,,,,0.0,0.0,
public_citizen,Public Citizen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,63.0,,,,,,0.0,0.0,
schiewack,Der Schiewack,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_24,0.0,0.5,9.0,,,,,,0.0,0.0,
smoothenergy99,Erich 🌈 Mut & Demut🚩,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,1.0,51.0,,,,,,0.0,0.0,
vicki_is_ok_,vicki is ok,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,10.0,,,,,,0.0,0.0,
bg_museum,Berlinische Galerie,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_19,0.0,0.0,4.0,,,,,,0.0,0.0,
etzrodtmartin,Martin Etzrodt | etzrodt.eth 🏳️‍🌈,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.4,6.0,,,,,,0.0,0.0,
ifnotnoworg,IfNotNow🔥,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_11,0.0,1.0,54.5,,,,,,0.0,0.0,
markusbeier1,Markus Beier 🔴,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_12,0.0,1.0,17.0,,,,,,0.0,0.0,
melamann,Melanie Amann,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.68,19.0,,,,,,0.0,0.0,
michael_furger,Michael Furger,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_18,0.0,0.0,2.0,,,,,,0.0,0.0,
monikabuetler,Monika Bütler,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_24,0.0,1.0,15.0,,,,,,0.0,0.0,
ucress,Ulrike Cress,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,6.0,,,,,,0.0,0.0,
westpol,Westpol,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_16,0.0,0.09523809523809523,5.0,,,,,,0.0,0.0,
ahg_berlin,Alfred Herrhausen Gesellschaft,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.125,7.0,,,,,,0.0,0.0,
anna_hila,Anna Hila Fuhrmann,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,0.08974358974358974,9.0,,,,,,0.0,0.0,
atharaud,Alexandre Tharaud,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_5,0.0,0.0,4.5,,,,,,0.0,0.0,
ckemfert,Claudia Kemfert 😷🏳️‍🌈,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.6,11.0,,,,,,0.0,0.0,
die_gruenen,BÜNDNIS 90/DIE GRÜNEN,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.0,0.0,community_21,0.0,0.4648403796376186,24.25,,,,,,0.0,0.0,
nebenschauplatz,Nebenschauplatz,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_16,0.0,0.15217391304347827,9.0,,,,,,0.0,0.0,
nyupress,NYU Press,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.76,21.0,,,,,,0.0,0.0,
urbanblabla,Philippe Koch,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_11,0.0,1.0,46.0,,,,,,0.0,0.0,
wdr5,WDR 5,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_14,0.0,0.0,13.0,,,,,,0.0,0.0,
digital_march,Digital Salt March,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,3,3,,,,,2.0,0.0,community_21,0.0,0.5,5.0,,,,,,0.0,0.0,
florian_krammer,Florian Krammer,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_30,0.0,0.15714285714285714,4.0,,,,,,0.0,0.0,
janoschdahmen,Janosch Dahmen,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_12,0.0,0.375,17.0,,,,,,0.0,0.0,
la_biennale,La Biennale di Venezia,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,0.0,5.0,,,,,,0.0,0.0,
marcelamller,Marcel A. Muller,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,3.0,0.0,community_30,0.0,0.3125,8.0,,,,,,0.0,0.0,
marcuspretzell,Marcus Pretzell,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_21,0.0,0.7619047619047619,19.0,,,,,,0.0,0.0,
misswhiteshark,MissWhiteShark,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,4.0,,,,,,0.0,0.0,
andreabuechler,Andrea Büchler,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,4,4,,,,,2.0,0.0,community_24,0.0,0.4166666666666667,8.666666666666666,,,,,,0.0,0.0,
bmi_bund,"Bundesministerium des Innern, für Bau und Heimat",0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_20,0.0,1.0,15.0,,,,,,0.0,0.0,
frolleinpippi,Frollein Langstrumpf,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,1.0,9.0,,,,,,0.0,0.0,
knallfrog,Urs Brönnimann,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,2,2,,,,,2.0,0.0,community_21,0.0,0.2558139534883721,13.0,,,,,,0.0,0.0,
rlstollar,R.L. Stollar,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_8,0.0,1.0,80.0,,,,,,0.0,0.0,
tlemken,Thomas Lemken,0,0,0,0,0,Swiss Thoughtleaders_239c07488210221c,1.0,1.0,-1.0,0.0,0,1,1,,,,,2.0,0.0,community_17,0.0,0.0,9.0,,,,,,0.0,0.0,
